OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10624,"THECR",4,1997-08-07 00:00:00.0000000,1997-09-04 00:00:00.0000000,1997-08-19 00:00:00.0000000,2,94.8000,"The Cracker Box","55 Grizzly Peak Rd.","Butte","MT","59801","USA"
10625,"ANATR",3,1997-08-08 00:00:00.0000000,1997-09-05 00:00:00.0000000,1997-08-14 00:00:00.0000000,1,43.9000,"Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.",,"05021","Mexico"
10626,"BERGS",1,1997-08-11 00:00:00.0000000,1997-09-08 00:00:00.0000000,1997-08-20 00:00:00.0000000,2,138.6900,"Berglunds snabbköp","Berguvsvägen  8","Luleå",,"S-958 22","Sweden"
10627,"SAVEA",8,1997-08-11 00:00:00.0000000,1997-09-22 00:00:00.0000000,1997-08-21 00:00:00.0000000,3,107.4600,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10628,"BLONP",4,1997-08-12 00:00:00.0000000,1997-09-09 00:00:00.0000000,1997-08-20 00:00:00.0000000,3,30.3600,"Blondel père et fils","24, place Kléber","Strasbourg",,"67000","France"
10629,"GODOS",4,1997-08-12 00:00:00.0000000,1997-09-09 00:00:00.0000000,1997-08-20 00:00:00.0000000,3,85.4600,"Godos Cocina Típica","C/ Romero, 33","Sevilla",,"41101","Spain"
10630,"KOENE",1,1997-08-13 00:00:00.0000000,1997-09-10 00:00:00.0000000,1997-08-19 00:00:00.0000000,2,32.3500,"Königlich Essen","Maubelstr. 90","Brandenburg",,"14776","Germany"
10631,"LAMAI",8,1997-08-14 00:00:00.0000000,1997-09-11 00:00:00.0000000,1997-08-15 00:00:00.0000000,1,0.8700,"La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",,"31000","France"
10632,"WANDK",8,1997-08-14 00:00:00.0000000,1997-09-11 00:00:00.0000000,1997-08-19 00:00:00.0000000,1,41.3800,"Die Wandernde Kuh","Adenauerallee 900","Stuttgart",,"70563","Germany"
10633,"ERNSH",7,1997-08-15 00:00:00.0000000,1997-09-12 00:00:00.0000000,1997-08-18 00:00:00.0000000,3,477.9000,"Ernst Handel","Kirchgasse 6","Graz",,"8010","Austria"
10634,"FOLIG",4,1997-08-15 00:00:00.0000000,1997-09-12 00:00:00.0000000,1997-08-21 00:00:00.0000000,3,487.3800,"Folies gourmandes","184, chaussée de Tournai","Lille",,"59000","France"
10635,"MAGAA",8,1997-08-18 00:00:00.0000000,1997-09-15 00:00:00.0000000,1997-08-21 00:00:00.0000000,3,47.4600,"Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",,"24100","Italy"
10636,"WARTH",4,1997-08-19 00:00:00.0000000,1997-09-16 00:00:00.0000000,1997-08-26 00:00:00.0000000,1,1.1500,"Wartian Herkku","Torikatu 38","Oulu",,"90110","Finland"
10637,"QUEEN",6,1997-08-19 00:00:00.0000000,1997-09-16 00:00:00.0000000,1997-08-26 00:00:00.0000000,1,201.2900,"Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil"
10638,"LINOD",3,1997-08-20 00:00:00.0000000,1997-09-17 00:00:00.0000000,1997-09-01 00:00:00.0000000,1,158.4400,"LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
10639,"SANTG",7,1997-08-20 00:00:00.0000000,1997-09-17 00:00:00.0000000,1997-08-27 00:00:00.0000000,3,38.6400,"Santé Gourmet","Erling Skakkes gate 78","Stavern",,"4110","Norway"
10640,"WANDK",4,1997-08-21 00:00:00.0000000,1997-09-18 00:00:00.0000000,1997-08-28 00:00:00.0000000,1,23.5500,"Die Wandernde Kuh","Adenauerallee 900","Stuttgart",,"70563","Germany"
10641,"HILAA",4,1997-08-22 00:00:00.0000000,1997-09-19 00:00:00.0000000,1997-08-26 00:00:00.0000000,2,179.6100,"HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela"
10642,"SIMOB",7,1997-08-22 00:00:00.0000000,1997-09-19 00:00:00.0000000,1997-09-05 00:00:00.0000000,3,41.8900,"Simons bistro","Vinbæltet 34","Kobenhavn",,"1734","Denmark"
10643,"ALFKI",6,1997-08-25 00:00:00.0000000,1997-09-22 00:00:00.0000000,1997-09-02 00:00:00.0000000,1,29.4600,"Alfreds Futterkiste","Obere Str. 57","Berlin",,"12209","Germany"
10644,"WELLI",3,1997-08-25 00:00:00.0000000,1997-09-22 00:00:00.0000000,1997-09-01 00:00:00.0000000,2,0.1400,"Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil"
10645,"HANAR",4,1997-08-26 00:00:00.0000000,1997-09-23 00:00:00.0000000,1997-09-02 00:00:00.0000000,1,12.4100,"Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil"
10646,"HUNGO",9,1997-08-27 00:00:00.0000000,1997-10-08 00:00:00.0000000,1997-09-03 00:00:00.0000000,3,142.3300,"Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",,"Ireland"
10647,"QUEDE",4,1997-08-27 00:00:00.0000000,1997-09-10 00:00:00.0000000,1997-09-03 00:00:00.0000000,2,45.5400,"Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil"
10648,"RICAR",5,1997-08-28 00:00:00.0000000,1997-10-09 00:00:00.0000000,1997-09-09 00:00:00.0000000,2,14.2500,"Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil"
10649,"MAISD",5,1997-08-28 00:00:00.0000000,1997-09-25 00:00:00.0000000,1997-08-29 00:00:00.0000000,3,6.2000,"Maison Dewey","Rue Joseph-Bens 532","Bruxelles",,"B-1180","Belgium"
10650,"FAMIA",5,1997-08-29 00:00:00.0000000,1997-09-26 00:00:00.0000000,1997-09-03 00:00:00.0000000,3,176.8100,"Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil"
10651,"WANDK",8,1997-09-01 00:00:00.0000000,1997-09-29 00:00:00.0000000,1997-09-11 00:00:00.0000000,2,20.6000,"Die Wandernde Kuh","Adenauerallee 900","Stuttgart",,"70563","Germany"
10652,"GOURL",4,1997-09-01 00:00:00.0000000,1997-09-29 00:00:00.0000000,1997-09-08 00:00:00.0000000,2,7.1400,"Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
10653,"FRANK",1,1997-09-02 00:00:00.0000000,1997-09-30 00:00:00.0000000,1997-09-19 00:00:00.0000000,1,93.2500,"Frankenversand","Berliner Platz 43","München",,"80805","Germany"
10654,"BERGS",5,1997-09-02 00:00:00.0000000,1997-09-30 00:00:00.0000000,1997-09-11 00:00:00.0000000,1,55.2600,"Berglunds snabbköp","Berguvsvägen  8","Luleå",,"S-958 22","Sweden"
10655,"REGGC",1,1997-09-03 00:00:00.0000000,1997-10-01 00:00:00.0000000,1997-09-11 00:00:00.0000000,2,4.4100,"Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",,"42100","Italy"
10656,"GREAL",6,1997-09-04 00:00:00.0000000,1997-10-02 00:00:00.0000000,1997-09-10 00:00:00.0000000,1,57.1500,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10657,"SAVEA",2,1997-09-04 00:00:00.0000000,1997-10-02 00:00:00.0000000,1997-09-15 00:00:00.0000000,2,352.6900,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10658,"QUICK",4,1997-09-05 00:00:00.0000000,1997-10-03 00:00:00.0000000,1997-09-08 00:00:00.0000000,1,364.1500,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10659,"QUEEN",7,1997-09-05 00:00:00.0000000,1997-10-03 00:00:00.0000000,1997-09-10 00:00:00.0000000,2,105.8100,"Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil"
10660,"HUNGC",8,1997-09-08 00:00:00.0000000,1997-10-06 00:00:00.0000000,1997-10-15 00:00:00.0000000,1,111.2900,"Hungry Coyote Import Store","City Center Plaza 516 Main St.","Elgin","OR","97827","USA"
10661,"HUNGO",7,1997-09-09 00:00:00.0000000,1997-10-07 00:00:00.0000000,1997-09-15 00:00:00.0000000,3,17.5500,"Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",,"Ireland"
10662,"LONEP",3,1997-09-09 00:00:00.0000000,1997-10-07 00:00:00.0000000,1997-09-18 00:00:00.0000000,2,1.2800,"Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
10663,"BONAP",2,1997-09-10 00:00:00.0000000,1997-09-24 00:00:00.0000000,1997-10-03 00:00:00.0000000,2,113.1500,"Bon app'","12, rue des Bouchers","Marseille",,"13008","France"
10664,"FURIB",1,1997-09-10 00:00:00.0000000,1997-10-08 00:00:00.0000000,1997-09-19 00:00:00.0000000,3,1.2700,"Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa",,"1675","Portugal"
10665,"LONEP",1,1997-09-11 00:00:00.0000000,1997-10-09 00:00:00.0000000,1997-09-17 00:00:00.0000000,2,26.3100,"Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
10666,"RICSU",7,1997-09-12 00:00:00.0000000,1997-10-10 00:00:00.0000000,1997-09-22 00:00:00.0000000,2,232.4200,"Richter Supermarkt","Starenweg 5","Genève",,"1204","Switzerland"
10667,"ERNSH",7,1997-09-12 00:00:00.0000000,1997-10-10 00:00:00.0000000,1997-09-19 00:00:00.0000000,1,78.0900,"Ernst Handel","Kirchgasse 6","Graz",,"8010","Austria"
10668,"WANDK",1,1997-09-15 00:00:00.0000000,1997-10-13 00:00:00.0000000,1997-09-23 00:00:00.0000000,2,47.2200,"Die Wandernde Kuh","Adenauerallee 900","Stuttgart",,"70563","Germany"
10669,"SIMOB",2,1997-09-15 00:00:00.0000000,1997-10-13 00:00:00.0000000,1997-09-22 00:00:00.0000000,1,24.3900,"Simons bistro","Vinbæltet 34","Kobenhavn",,"1734","Denmark"
10670,"FRANK",4,1997-09-16 00:00:00.0000000,1997-10-14 00:00:00.0000000,1997-09-18 00:00:00.0000000,1,203.4800,"Frankenversand","Berliner Platz 43","München",,"80805","Germany"
10671,"FRANR",1,1997-09-17 00:00:00.0000000,1997-10-15 00:00:00.0000000,1997-09-24 00:00:00.0000000,1,30.3400,"France restauration","54, rue Royale","Nantes",,"44000","France"
10672,"BERGS",9,1997-09-17 00:00:00.0000000,1997-10-01 00:00:00.0000000,1997-09-26 00:00:00.0000000,2,95.7500,"Berglunds snabbköp","Berguvsvägen  8","Luleå",,"S-958 22","Sweden"
10673,"WILMK",2,1997-09-18 00:00:00.0000000,1997-10-16 00:00:00.0000000,1997-09-19 00:00:00.0000000,1,22.7600,"Wilman Kala","Keskuskatu 45","Helsinki",,"21240","Finland"
10674,"ISLAT",4,1997-09-18 00:00:00.0000000,1997-10-16 00:00:00.0000000,1997-09-30 00:00:00.0000000,2,0.9000,"Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK"
10675,"FRANK",5,1997-09-19 00:00:00.0000000,1997-10-17 00:00:00.0000000,1997-09-23 00:00:00.0000000,2,31.8500,"Frankenversand","Berliner Platz 43","München",,"80805","Germany"
10676,"TORTU",2,1997-09-22 00:00:00.0000000,1997-10-20 00:00:00.0000000,1997-09-29 00:00:00.0000000,2,2.0100,"Tortuga Restaurante","Avda. Azteca 123","México D.F.",,"05033","Mexico"
10677,"ANTON",1,1997-09-22 00:00:00.0000000,1997-10-20 00:00:00.0000000,1997-09-26 00:00:00.0000000,3,4.0300,"Antonio Moreno Taquería","Mataderos  2312","México D.F.",,"05023","Mexico"
10678,"SAVEA",7,1997-09-23 00:00:00.0000000,1997-10-21 00:00:00.0000000,1997-10-16 00:00:00.0000000,3,388.9800,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10679,"BLONP",8,1997-09-23 00:00:00.0000000,1997-10-21 00:00:00.0000000,1997-09-30 00:00:00.0000000,3,27.9400,"Blondel père et fils","24, place Kléber","Strasbourg",,"67000","France"
10680,"OLDWO",1,1997-09-24 00:00:00.0000000,1997-10-22 00:00:00.0000000,1997-09-26 00:00:00.0000000,1,26.6100,"Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
10681,"GREAL",3,1997-09-25 00:00:00.0000000,1997-10-23 00:00:00.0000000,1997-09-30 00:00:00.0000000,3,76.1300,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10682,"ANTON",3,1997-09-25 00:00:00.0000000,1997-10-23 00:00:00.0000000,1997-10-01 00:00:00.0000000,2,36.1300,"Antonio Moreno Taquería","Mataderos  2312","México D.F.",,"05023","Mexico"
10683,"DUMON",2,1997-09-26 00:00:00.0000000,1997-10-24 00:00:00.0000000,1997-10-01 00:00:00.0000000,1,4.4000,"Du monde entier","67, rue des Cinquante Otages","Nantes",,"44000","France"
10684,"OTTIK",3,1997-09-26 00:00:00.0000000,1997-10-24 00:00:00.0000000,1997-09-30 00:00:00.0000000,1,145.6300,"Ottilies Käseladen","Mehrheimerstr. 369","Köln",,"50739","Germany"
10685,"GOURL",4,1997-09-29 00:00:00.0000000,1997-10-13 00:00:00.0000000,1997-10-03 00:00:00.0000000,2,33.7500,"Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
10686,"PICCO",2,1997-09-30 00:00:00.0000000,1997-10-28 00:00:00.0000000,1997-10-08 00:00:00.0000000,1,96.5000,"Piccolo und mehr","Geislweg 14","Salzburg",,"5020","Austria"
10687,"HUNGO",9,1997-09-30 00:00:00.0000000,1997-10-28 00:00:00.0000000,1997-10-30 00:00:00.0000000,2,296.4300,"Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",,"Ireland"
10688,"VAFFE",4,1997-10-01 00:00:00.0000000,1997-10-15 00:00:00.0000000,1997-10-07 00:00:00.0000000,2,299.0900,"Vaffeljernet","Smagsloget 45","Århus",,"8200","Denmark"
10689,"BERGS",1,1997-10-01 00:00:00.0000000,1997-10-29 00:00:00.0000000,1997-10-07 00:00:00.0000000,2,13.4200,"Berglunds snabbköp","Berguvsvägen  8","Luleå",,"S-958 22","Sweden"
10690,"HANAR",1,1997-10-02 00:00:00.0000000,1997-10-30 00:00:00.0000000,1997-10-03 00:00:00.0000000,1,15.8000,"Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil"
10691,"QUICK",2,1997-10-03 00:00:00.0000000,1997-11-14 00:00:00.0000000,1997-10-22 00:00:00.0000000,2,810.0500,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10692,"ALFKI",4,1997-10-03 00:00:00.0000000,1997-10-31 00:00:00.0000000,1997-10-13 00:00:00.0000000,2,61.0200,"Alfred's Futterkiste","Obere Str. 57","Berlin",,"12209","Germany"
10693,"WHITC",3,1997-10-06 00:00:00.0000000,1997-10-20 00:00:00.0000000,1997-10-10 00:00:00.0000000,3,139.3400,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10694,"QUICK",8,1997-10-06 00:00:00.0000000,1997-11-03 00:00:00.0000000,1997-10-09 00:00:00.0000000,3,398.3600,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10695,"WILMK",7,1997-10-07 00:00:00.0000000,1997-11-18 00:00:00.0000000,1997-10-14 00:00:00.0000000,1,16.7200,"Wilman Kala","Keskuskatu 45","Helsinki",,"21240","Finland"
10696,"WHITC",8,1997-10-08 00:00:00.0000000,1997-11-19 00:00:00.0000000,1997-10-14 00:00:00.0000000,3,102.5500,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10697,"LINOD",3,1997-10-08 00:00:00.0000000,1997-11-05 00:00:00.0000000,1997-10-14 00:00:00.0000000,1,45.5200,"LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
10698,"ERNSH",4,1997-10-09 00:00:00.0000000,1997-11-06 00:00:00.0000000,1997-10-17 00:00:00.0000000,1,272.4700,"Ernst Handel","Kirchgasse 6","Graz",,"8010","Austria"
10699,"MORGK",3,1997-10-09 00:00:00.0000000,1997-11-06 00:00:00.0000000,1997-10-13 00:00:00.0000000,3,0.5800,"Morgenstern Gesundkost","Heerstr. 22","Leipzig",,"04179","Germany"
10700,"SAVEA",3,1997-10-10 00:00:00.0000000,1997-11-07 00:00:00.0000000,1997-10-16 00:00:00.0000000,1,65.1000,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10701,"HUNGO",6,1997-10-13 00:00:00.0000000,1997-10-27 00:00:00.0000000,1997-10-15 00:00:00.0000000,3,220.3100,"Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",,"Ireland"
10702,"ALFKI",4,1997-10-13 00:00:00.0000000,1997-11-24 00:00:00.0000000,1997-10-21 00:00:00.0000000,1,23.9400,"Alfred's Futterkiste","Obere Str. 57","Berlin",,"12209","Germany"
10703,"FOLKO",6,1997-10-14 00:00:00.0000000,1997-11-11 00:00:00.0000000,1997-10-20 00:00:00.0000000,2,152.3000,"Folk och fä HB","Åkergatan 24","Bräcke",,"S-844 67","Sweden"
10704,"QUEEN",6,1997-10-14 00:00:00.0000000,1997-11-11 00:00:00.0000000,1997-11-07 00:00:00.0000000,1,4.7800,"Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil"
10705,"HILAA",9,1997-10-15 00:00:00.0000000,1997-11-12 00:00:00.0000000,1997-11-18 00:00:00.0000000,2,3.5200,"HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela"
10706,"OLDWO",8,1997-10-16 00:00:00.0000000,1997-11-13 00:00:00.0000000,1997-10-21 00:00:00.0000000,3,135.6300,"Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
10707,"AROUT",4,1997-10-16 00:00:00.0000000,1997-10-30 00:00:00.0000000,1997-10-23 00:00:00.0000000,3,21.7400,"Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
10708,"THEBI",6,1997-10-17 00:00:00.0000000,1997-11-28 00:00:00.0000000,1997-11-05 00:00:00.0000000,2,2.9600,"The Big Cheese","89 Jefferson Way Suite 2","Portland","OR","97201","USA"
10709,"GOURL",1,1997-10-17 00:00:00.0000000,1997-11-14 00:00:00.0000000,1997-11-20 00:00:00.0000000,3,210.8000,"Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
10710,"FRANS",1,1997-10-20 00:00:00.0000000,1997-11-17 00:00:00.0000000,1997-10-23 00:00:00.0000000,1,4.9800,"Franchi S.p.A.","Via Monte Bianco 34","Torino",,"10100","Italy"
10711,"SAVEA",5,1997-10-21 00:00:00.0000000,1997-12-02 00:00:00.0000000,1997-10-29 00:00:00.0000000,2,52.4100,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10712,"HUNGO",3,1997-10-21 00:00:00.0000000,1997-11-18 00:00:00.0000000,1997-10-31 00:00:00.0000000,1,89.9300,"Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",,"Ireland"
10713,"SAVEA",1,1997-10-22 00:00:00.0000000,1997-11-19 00:00:00.0000000,1997-10-24 00:00:00.0000000,1,167.0500,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10714,"SAVEA",5,1997-10-22 00:00:00.0000000,1997-11-19 00:00:00.0000000,1997-10-27 00:00:00.0000000,3,24.4900,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10715,"BONAP",3,1997-10-23 00:00:00.0000000,1997-11-06 00:00:00.0000000,1997-10-29 00:00:00.0000000,1,63.2000,"Bon app'","12, rue des Bouchers","Marseille",,"13008","France"
10716,"RANCH",4,1997-10-24 00:00:00.0000000,1997-11-21 00:00:00.0000000,1997-10-27 00:00:00.0000000,2,22.5700,"Rancho grande","Av. del Libertador 900","Buenos Aires",,"1010","Argentina"
10717,"FRANK",1,1997-10-24 00:00:00.0000000,1997-11-21 00:00:00.0000000,1997-10-29 00:00:00.0000000,2,59.2500,"Frankenversand","Berliner Platz 43","München",,"80805","Germany"
10718,"KOENE",1,1997-10-27 00:00:00.0000000,1997-11-24 00:00:00.0000000,1997-10-29 00:00:00.0000000,3,170.8800,"Königlich Essen","Maubelstr. 90","Brandenburg",,"14776","Germany"
10719,"LETSS",8,1997-10-27 00:00:00.0000000,1997-11-24 00:00:00.0000000,1997-11-05 00:00:00.0000000,2,51.4400,"Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA"
10720,"QUEDE",8,1997-10-28 00:00:00.0000000,1997-11-11 00:00:00.0000000,1997-11-05 00:00:00.0000000,2,9.5300,"Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil"
10721,"QUICK",5,1997-10-29 00:00:00.0000000,1997-11-26 00:00:00.0000000,1997-10-31 00:00:00.0000000,3,48.9200,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10722,"SAVEA",8,1997-10-29 00:00:00.0000000,1997-12-10 00:00:00.0000000,1997-11-04 00:00:00.0000000,1,74.5800,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10723,"WHITC",3,1997-10-30 00:00:00.0000000,1997-11-27 00:00:00.0000000,1997-11-25 00:00:00.0000000,1,21.7200,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10724,"MEREP",8,1997-10-30 00:00:00.0000000,1997-12-11 00:00:00.0000000,1997-11-05 00:00:00.0000000,2,57.7500,"Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada"
10725,"FAMIA",4,1997-10-31 00:00:00.0000000,1997-11-28 00:00:00.0000000,1997-11-05 00:00:00.0000000,3,10.8300,"Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil"
10726,"EASTC",4,1997-11-03 00:00:00.0000000,1997-11-17 00:00:00.0000000,1997-12-05 00:00:00.0000000,1,16.5600,"Eastern Connection","35 King George","London",,"WX3 6FW","UK"
10727,"REGGC",2,1997-11-03 00:00:00.0000000,1997-12-01 00:00:00.0000000,1997-12-05 00:00:00.0000000,1,89.9000,"Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",,"42100","Italy"
10728,"QUEEN",4,1997-11-04 00:00:00.0000000,1997-12-02 00:00:00.0000000,1997-11-11 00:00:00.0000000,2,58.3300,"Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil"
10729,"LINOD",8,1997-11-04 00:00:00.0000000,1997-12-16 00:00:00.0000000,1997-11-14 00:00:00.0000000,3,141.0600,"LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
10730,"BONAP",5,1997-11-05 00:00:00.0000000,1997-12-03 00:00:00.0000000,1997-11-14 00:00:00.0000000,1,20.1200,"Bon app'","12, rue des Bouchers","Marseille",,"13008","France"
10731,"CHOPS",7,1997-11-06 00:00:00.0000000,1997-12-04 00:00:00.0000000,1997-11-14 00:00:00.0000000,1,96.6500,"Chop-suey Chinese","Hauptstr. 31","Bern",,"3012","Switzerland"
10732,"BONAP",3,1997-11-06 00:00:00.0000000,1997-12-04 00:00:00.0000000,1997-11-07 00:00:00.0000000,1,16.9700,"Bon app'","12, rue des Bouchers","Marseille",,"13008","France"
10733,"BERGS",1,1997-11-07 00:00:00.0000000,1997-12-05 00:00:00.0000000,1997-11-10 00:00:00.0000000,3,110.1100,"Berglunds snabbköp","Berguvsvägen  8","Luleå",,"S-958 22","Sweden"
10734,"GOURL",2,1997-11-07 00:00:00.0000000,1997-12-05 00:00:00.0000000,1997-11-12 00:00:00.0000000,3,1.6300,"Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
10735,"LETSS",6,1997-11-10 00:00:00.0000000,1997-12-08 00:00:00.0000000,1997-11-21 00:00:00.0000000,2,45.9700,"Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA"
10736,"HUNGO",9,1997-11-11 00:00:00.0000000,1997-12-09 00:00:00.0000000,1997-11-21 00:00:00.0000000,2,44.1000,"Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",,"Ireland"
10737,"VINET",2,1997-11-11 00:00:00.0000000,1997-12-09 00:00:00.0000000,1997-11-18 00:00:00.0000000,2,7.7900,"Vins et alcools Chevalier","59 rue de l'Abbaye","Reims",,"51100","France"
10738,"SPECD",2,1997-11-12 00:00:00.0000000,1997-12-10 00:00:00.0000000,1997-11-18 00:00:00.0000000,1,2.9100,"Spécialités du monde","25, rue Lauriston","Paris",,"75016","France"
10739,"VINET",3,1997-11-12 00:00:00.0000000,1997-12-10 00:00:00.0000000,1997-11-17 00:00:00.0000000,3,11.0800,"Vins et alcools Chevalier","59 rue de l'Abbaye","Reims",,"51100","France"
10740,"WHITC",4,1997-11-13 00:00:00.0000000,1997-12-11 00:00:00.0000000,1997-11-25 00:00:00.0000000,2,81.8800,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10741,"AROUT",4,1997-11-14 00:00:00.0000000,1997-11-28 00:00:00.0000000,1997-11-18 00:00:00.0000000,3,10.9600,"Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
10742,"BOTTM",3,1997-11-14 00:00:00.0000000,1997-12-12 00:00:00.0000000,1997-11-18 00:00:00.0000000,3,243.7300,"Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada"
10743,"AROUT",1,1997-11-17 00:00:00.0000000,1997-12-15 00:00:00.0000000,1997-11-21 00:00:00.0000000,2,23.7200,"Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
10744,"VAFFE",6,1997-11-17 00:00:00.0000000,1997-12-15 00:00:00.0000000,1997-11-24 00:00:00.0000000,1,69.1900,"Vaffeljernet","Smagsloget 45","Århus",,"8200","Denmark"
10745,"QUICK",9,1997-11-18 00:00:00.0000000,1997-12-16 00:00:00.0000000,1997-11-27 00:00:00.0000000,1,3.5200,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10746,"CHOPS",1,1997-11-19 00:00:00.0000000,1997-12-17 00:00:00.0000000,1997-11-21 00:00:00.0000000,3,31.4300,"Chop-suey Chinese","Hauptstr. 31","Bern",,"3012","Switzerland"
10747,"PICCO",6,1997-11-19 00:00:00.0000000,1997-12-17 00:00:00.0000000,1997-11-26 00:00:00.0000000,1,117.3300,"Piccolo und mehr","Geislweg 14","Salzburg",,"5020","Austria"
10748,"SAVEA",3,1997-11-20 00:00:00.0000000,1997-12-18 00:00:00.0000000,1997-11-28 00:00:00.0000000,1,232.5500,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10749,"ISLAT",4,1997-11-20 00:00:00.0000000,1997-12-18 00:00:00.0000000,1997-12-19 00:00:00.0000000,2,61.5300,"Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK"
10750,"WARTH",9,1997-11-21 00:00:00.0000000,1997-12-19 00:00:00.0000000,1997-11-24 00:00:00.0000000,1,79.3000,"Wartian Herkku","Torikatu 38","Oulu",,"90110","Finland"
